,LYLTY_CARD_NBR,LIFESTAGE,PREMIUM_CUSTOMER
66222,248168,YOUNG SINGLES/COUPLES,Mainstream
66223,248169,RETIREES,Premium
66224,248170,YOUNG SINGLES/COUPLES,Mainstream
66225,248172,MIDAGE SINGLES/COUPLES,Budget
66226,248173,OLDER SINGLES/COUPLES,Mainstream
66227,248174,YOUNG SINGLES/COUPLES,Mainstream
66228,248175,RETIREES,Premium
66229,248176,RETIREES,Premium
66230,248177,MIDAGE SINGLES/COUPLES,Mainstream
66231,248178,OLDER FAMILIES,Budget
66232,248179,OLDER FAMILIES,Mainstream
66233,248182,YOUNG FAMILIES,Mainstream
66234,248183,OLDER FAMILIES,Budget
66235,248184,YOUNG SINGLES/COUPLES,Budget
66236,248188,YOUNG SINGLES/COUPLES,Mainstream
66237,248191,YOUNG FAMILIES,Budget
66238,248192,OLDER SINGLES/COUPLES,Mainstream
66239,248193,YOUNG SINGLES/COUPLES,Premium
66240,248194,YOUNG SINGLES/COUPLES,Premium
66241,248195,OLDER SINGLES/COUPLES,Mainstream
66242,248196,MIDAGE SINGLES/COUPLES,Mainstream
66243,248197,YOUNG FAMILIES,Mainstream
66244,248198,YOUNG SINGLES/COUPLES,Premium
66245,248199,RETIREES,Budget
66246,248203,OLDER FAMILIES,Mainstream
66247,248204,MIDAGE SINGLES/COUPLES,Mainstream
66248,248205,OLDER SINGLES/COUPLES,Premium
66249,248206,YOUNG FAMILIES,Mainstream
66250,248209,OLDER FAMILIES,Budget
66251,248210,YOUNG SINGLES/COUPLES,Mainstream
66252,248211,RETIREES,Premium
66253,248212,MIDAGE SINGLES/COUPLES,Premium
66254,248213,MIDAGE SINGLES/COUPLES,Mainstream
66255,248214,YOUNG SINGLES/COUPLES,Premium
66256,248215,YOUNG SINGLES/COUPLES,Premium
66257,248217,RETIREES,Budget
66258,248218,OLDER FAMILIES,Budget
66259,248219,RETIREES,Budget
66260,248220,OLDER FAMILIES,Budget
66261,248221,YOUNG SINGLES/COUPLES,Budget
66262,248223,RETIREES,Mainstream
66263,248224,YOUNG SINGLES/COUPLES,Mainstream
66264,248226,RETIREES,Premium
66265,248227,YOUNG SINGLES/COUPLES,Budget
66266,248228,RETIREES,Budget
66267,248229,YOUNG FAMILIES,Budget
66268,248230,OLDER FAMILIES,Budget
66269,248232,RETIREES,Budget
66270,248233,YOUNG FAMILIES,Budget
66271,248234,YOUNG FAMILIES,Budget
66272,248235,MIDAGE SINGLES/COUPLES,Mainstream
66273,248236,RETIREES,Mainstream
66274,248237,YOUNG FAMILIES,Mainstream
66275,248240,MIDAGE SINGLES/COUPLES,Budget
66276,248242,RETIREES,Premium
66277,248243,YOUNG SINGLES/COUPLES,Premium
66278,248244,YOUNG SINGLES/COUPLES,Premium
66279,248246,YOUNG SINGLES/COUPLES,Premium
66280,248247,NEW FAMILIES,Budget
66281,248249,RETIREES,Mainstream
66282,248250,OLDER SINGLES/COUPLES,Budget
66283,248251,YOUNG SINGLES/COUPLES,Premium
66284,248252,OLDER SINGLES/COUPLES,Premium
66285,248253,OLDER FAMILIES,Premium
66286,248256,YOUNG FAMILIES,Mainstream
66287,248257,YOUNG SINGLES/COUPLES,Premium
66288,248258,OLDER SINGLES/COUPLES,Mainstream
66289,248259,OLDER FAMILIES,Budget
66290,248261,OLDER SINGLES/COUPLES,Premium
66291,248262,YOUNG SINGLES/COUPLES,Budget
66292,248263,MIDAGE SINGLES/COUPLES,Premium
66293,248267,MIDAGE SINGLES/COUPLES,Premium
66294,248268,RETIREES,Budget
66295,248269,NEW FAMILIES,Mainstream
66296,248270,MIDAGE SINGLES/COUPLES,Mainstream
66297,248271,NEW FAMILIES,Budget
66298,248272,MIDAGE SINGLES/COUPLES,Premium
66299,248273,YOUNG FAMILIES,Premium
66300,248274,OLDER FAMILIES,Budget
66301,248275,RETIREES,Budget
66302,248276,OLDER SINGLES/COUPLES,Budget
66303,248278,MIDAGE SINGLES/COUPLES,Mainstream
66304,248279,YOUNG FAMILIES,Budget
66305,248280,RETIREES,Budget
66306,248281,RETIREES,Budget
66307,248283,RETIREES,Premium
66308,248284,OLDER SINGLES/COUPLES,Premium
66309,248285,YOUNG FAMILIES,Premium
66310,248286,RETIREES,Budget
66311,248287,RETIREES,Mainstream
66312,248288,OLDER SINGLES/COUPLES,Premium
66313,248291,YOUNG SINGLES/COUPLES,Budget
66314,248292,OLDER FAMILIES,Budget
66315,248293,YOUNG SINGLES/COUPLES,Budget
66316,248295,RETIREES,Mainstream
66317,248296,RETIREES,Premium
66318,248297,OLDER FAMILIES,Budget
66319,248301,RETIREES,Mainstream
66320,248303,YOUNG SINGLES/COUPLES,Mainstream
66321,248304,YOUNG SINGLES/COUPLES,Mainstream
66322,248306,RETIREES,Budget
66323,248307,RETIREES,Budget
66324,248308,NEW FAMILIES,Budget
66325,248309,YOUNG SINGLES/COUPLES,Budget
66326,248310,RETIREES,Budget
66327,248312,RETIREES,Mainstream
66328,248313,OLDER FAMILIES,Premium
66329,248315,NEW FAMILIES,Premium
66330,248316,YOUNG SINGLES/COUPLES,Mainstream
66331,248318,RETIREES,Mainstream
66332,248321,NEW FAMILIES,Budget
66333,248322,YOUNG FAMILIES,Mainstream
66334,248323,OLDER FAMILIES,Mainstream
66335,248324,RETIREES,Mainstream
66336,248326,OLDER SINGLES/COUPLES,Mainstream
66337,248328,RETIREES,Budget
66338,248329,YOUNG SINGLES/COUPLES,Budget
66339,248330,YOUNG SINGLES/COUPLES,Mainstream
66340,248332,MIDAGE SINGLES/COUPLES,Mainstream
66341,248335,OLDER SINGLES/COUPLES,Budget
66342,248338,YOUNG SINGLES/COUPLES,Premium
66343,248339,YOUNG SINGLES/COUPLES,Premium
66344,248342,RETIREES,Mainstream
66345,248344,RETIREES,Premium
66346,248346,YOUNG SINGLES/COUPLES,Mainstream
66347,248347,RETIREES,Budget
66348,248348,YOUNG SINGLES/COUPLES,Premium
66349,248349,YOUNG SINGLES/COUPLES,Premium
66350,248350,YOUNG SINGLES/COUPLES,Premium
66351,248351,YOUNG SINGLES/COUPLES,Premium
66352,248352,OLDER FAMILIES,Premium
66353,248353,YOUNG SINGLES/COUPLES,Mainstream
66354,248355,YOUNG SINGLES/COUPLES,Premium
66355,248356,YOUNG SINGLES/COUPLES,Budget
66356,248357,YOUNG FAMILIES,Budget
66357,248359,YOUNG SINGLES/COUPLES,Budget
66358,248360,YOUNG SINGLES/COUPLES,Mainstream
66359,248362,RETIREES,Budget
66360,248363,YOUNG FAMILIES,Budget
66361,248366,YOUNG SINGLES/COUPLES,Premium
66362,248367,OLDER SINGLES/COUPLES,Premium
66363,248369,RETIREES,Premium
66364,248371,RETIREES,Mainstream
66365,248373,OLDER SINGLES/COUPLES,Mainstream
66366,248374,OLDER SINGLES/COUPLES,Premium
66367,248375,YOUNG SINGLES/COUPLES,Mainstream
66368,248376,YOUNG SINGLES/COUPLES,Mainstream
66369,248377,YOUNG SINGLES/COUPLES,Premium
66370,248378,RETIREES,Mainstream
66371,248381,OLDER SINGLES/COUPLES,Budget
66372,248383,RETIREES,Premium
66373,248384,RETIREES,Mainstream
66374,248385,NEW FAMILIES,Budget
66375,248386,YOUNG SINGLES/COUPLES,Mainstream
66376,248388,YOUNG SINGLES/COUPLES,Mainstream
66377,248389,OLDER SINGLES/COUPLES,Premium
66378,248390,RETIREES,Mainstream
66379,248391,RETIREES,Mainstream
66380,248392,YOUNG SINGLES/COUPLES,Premium
66381,248393,MIDAGE SINGLES/COUPLES,Mainstream
66382,248395,RETIREES,Mainstream
66383,248396,OLDER SINGLES/COUPLES,Premium
66384,248397,OLDER SINGLES/COUPLES,Budget
66385,248398,YOUNG SINGLES/COUPLES,Budget
66386,248399,MIDAGE SINGLES/COUPLES,Premium
66387,248400,OLDER SINGLES/COUPLES,Budget
66388,248401,YOUNG SINGLES/COUPLES,Mainstream
66389,248403,YOUNG FAMILIES,Budget
66390,248404,OLDER FAMILIES,Premium
66391,248405,RETIREES,Premium
66392,248406,NEW FAMILIES,Premium
66393,248408,MIDAGE SINGLES/COUPLES,Mainstream
66394,248409,MIDAGE SINGLES/COUPLES,Budget
66395,248411,YOUNG FAMILIES,Budget
66396,248412,OLDER SINGLES/COUPLES,Premium
66397,248413,OLDER SINGLES/COUPLES,Mainstream
66398,248414,OLDER SINGLES/COUPLES,Budget
66399,248415,YOUNG SINGLES/COUPLES,Mainstream
66400,248416,YOUNG SINGLES/COUPLES,Mainstream
66401,248417,YOUNG SINGLES/COUPLES,Mainstream
66402,248419,OLDER SINGLES/COUPLES,Premium
66403,248420,YOUNG SINGLES/COUPLES,Mainstream
66404,248421,MIDAGE SINGLES/COUPLES,Mainstream
66405,248422,YOUNG SINGLES/COUPLES,Premium
66406,248423,OLDER SINGLES/COUPLES,Budget
66407,248424,YOUNG SINGLES/COUPLES,Budget
66408,248428,OLDER FAMILIES,Budget
66409,248429,YOUNG SINGLES/COUPLES,Mainstream
66410,248431,RETIREES,Mainstream
66411,248434,OLDER FAMILIES,Mainstream
66412,248436,OLDER SINGLES/COUPLES,Premium
66413,248437,YOUNG SINGLES/COUPLES,Mainstream
66414,248438,YOUNG SINGLES/COUPLES,Budget
66415,248441,RETIREES,Mainstream
66416,248442,MIDAGE SINGLES/COUPLES,Premium
66417,248443,MIDAGE SINGLES/COUPLES,Premium
66418,248444,RETIREES,Mainstream
66419,248445,YOUNG FAMILIES,Mainstream
66420,248446,OLDER FAMILIES,Mainstream
66421,248447,YOUNG SINGLES/COUPLES,Mainstream
66422,248449,MIDAGE SINGLES/COUPLES,Mainstream
66423,248451,OLDER SINGLES/COUPLES,Budget
66424,248452,YOUNG FAMILIES,Mainstream
66425,248455,OLDER SINGLES/COUPLES,Premium
66426,248457,OLDER FAMILIES,Mainstream
66427,248458,YOUNG FAMILIES,Mainstream
66428,248460,RETIREES,Budget
66429,248461,YOUNG SINGLES/COUPLES,Budget
66430,248462,RETIREES,Premium
66431,248463,YOUNG SINGLES/COUPLES,Mainstream
66432,248465,YOUNG SINGLES/COUPLES,Mainstream
66433,248466,OLDER SINGLES/COUPLES,Budget
66434,248467,YOUNG SINGLES/COUPLES,Mainstream
66435,248468,OLDER SINGLES/COUPLES,Premium
66436,248470,YOUNG SINGLES/COUPLES,Mainstream
66437,248471,YOUNG SINGLES/COUPLES,Budget
66438,248473,MIDAGE SINGLES/COUPLES,Premium
66439,248474,YOUNG SINGLES/COUPLES,Budget
66440,248475,OLDER SINGLES/COUPLES,Premium
66441,248477,RETIREES,Budget
66442,248480,RETIREES,Budget
66443,248481,MIDAGE SINGLES/COUPLES,Mainstream
66444,248482,YOUNG SINGLES/COUPLES,Mainstream
66445,248483,YOUNG SINGLES/COUPLES,Mainstream
66446,248486,YOUNG FAMILIES,Mainstream
66447,248487,RETIREES,Mainstream
66448,248488,OLDER SINGLES/COUPLES,Budget
66449,248489,RETIREES,Mainstream
66450,248490,MIDAGE SINGLES/COUPLES,Mainstream
66451,248491,RETIREES,Budget
66452,248493,OLDER SINGLES/COUPLES,Premium
66453,248494,OLDER SINGLES/COUPLES,Premium
66454,248495,RETIREES,Budget
66455,248497,OLDER SINGLES/COUPLES,Budget
66456,248498,YOUNG FAMILIES,Premium
66457,248499,MIDAGE SINGLES/COUPLES,Premium
66458,248500,YOUNG SINGLES/COUPLES,Budget
66459,248502,RETIREES,Mainstream
66460,248503,NEW FAMILIES,Premium
66461,249000,NEW FAMILIES,Mainstream
66462,249002,YOUNG FAMILIES,Premium
66463,249005,RETIREES,Mainstream
66464,249006,YOUNG SINGLES/COUPLES,Budget
66465,249008,RETIREES,Mainstream
66466,249010,OLDER SINGLES/COUPLES,Mainstream
66467,249011,MIDAGE SINGLES/COUPLES,Budget
66468,249012,MIDAGE SINGLES/COUPLES,Budget
66469,249013,RETIREES,Mainstream
66470,249015,MIDAGE SINGLES/COUPLES,Premium
66471,249017,YOUNG SINGLES/COUPLES,Budget
66472,249018,YOUNG SINGLES/COUPLES,Mainstream
66473,249023,OLDER SINGLES/COUPLES,Budget
66474,249024,MIDAGE SINGLES/COUPLES,Premium
66475,249025,OLDER SINGLES/COUPLES,Premium
66476,249026,MIDAGE SINGLES/COUPLES,Premium
66477,249028,OLDER SINGLES/COUPLES,Premium
66478,249029,MIDAGE SINGLES/COUPLES,Premium
66479,249030,YOUNG SINGLES/COUPLES,Mainstream
66480,249032,RETIREES,Mainstream
66481,249033,OLDER SINGLES/COUPLES,Mainstream
66482,249034,YOUNG SINGLES/COUPLES,Mainstream
66483,249035,YOUNG SINGLES/COUPLES,Premium
66484,249036,YOUNG SINGLES/COUPLES,Budget
66485,249037,MIDAGE SINGLES/COUPLES,Mainstream
66486,249040,YOUNG SINGLES/COUPLES,Mainstream
66487,249042,YOUNG FAMILIES,Budget
66488,249043,YOUNG SINGLES/COUPLES,Mainstream
66489,249044,MIDAGE SINGLES/COUPLES,Premium
66490,249046,YOUNG FAMILIES,Budget
66491,249047,YOUNG FAMILIES,Budget
66492,249048,OLDER FAMILIES,Premium
66493,249049,OLDER SINGLES/COUPLES,Mainstream
66494,249050,OLDER SINGLES/COUPLES,Mainstream
66495,249051,RETIREES,Mainstream
66496,249052,YOUNG SINGLES/COUPLES,Premium
66497,249053,MIDAGE SINGLES/COUPLES,Mainstream
66498,249054,YOUNG SINGLES/COUPLES,Premium
66499,249055,RETIREES,Mainstream
66500,249056,OLDER SINGLES/COUPLES,Premium
66501,249058,OLDER FAMILIES,Mainstream
66502,249059,OLDER SINGLES/COUPLES,Mainstream
66503,249060,YOUNG FAMILIES,Budget
66504,249061,YOUNG FAMILIES,Budget
66505,249062,YOUNG SINGLES/COUPLES,Mainstream
66506,249063,RETIREES,Budget
66507,249064,MIDAGE SINGLES/COUPLES,Budget
66508,249066,YOUNG FAMILIES,Budget
66509,249067,RETIREES,Mainstream
66510,249068,MIDAGE SINGLES/COUPLES,Premium
66511,249069,MIDAGE SINGLES/COUPLES,Mainstream
66512,249072,YOUNG FAMILIES,Mainstream
66513,249073,YOUNG SINGLES/COUPLES,Mainstream
66514,249074,YOUNG SINGLES/COUPLES,Mainstream
66515,249075,RETIREES,Budget
66516,249076,RETIREES,Mainstream
66517,249077,YOUNG FAMILIES,Premium
66518,249078,RETIREES,Premium
66519,249080,OLDER FAMILIES,Mainstream
66520,249082,OLDER SINGLES/COUPLES,Premium
66521,249083,RETIREES,Mainstream
66522,249084,MIDAGE SINGLES/COUPLES,Premium
66523,249088,YOUNG SINGLES/COUPLES,Budget
66524,249089,YOUNG FAMILIES,Budget
66525,249090,RETIREES,Mainstream
66526,249091,RETIREES,Mainstream
66527,249094,OLDER SINGLES/COUPLES,Budget
66528,249095,YOUNG SINGLES/COUPLES,Budget
66529,249096,RETIREES,Budget
66530,249098,OLDER SINGLES/COUPLES,Budget
66531,249100,OLDER FAMILIES,Premium
66532,249101,NEW FAMILIES,Budget
66533,249104,OLDER FAMILIES,Budget
66534,249107,YOUNG SINGLES/COUPLES,Mainstream
66535,249108,OLDER SINGLES/COUPLES,Mainstream
66536,249109,YOUNG FAMILIES,Budget
66537,249111,MIDAGE SINGLES/COUPLES,Mainstream
66538,249112,OLDER SINGLES/COUPLES,Mainstream
66539,249114,MIDAGE SINGLES/COUPLES,Premium
66540,249115,YOUNG SINGLES/COUPLES,Budget
66541,249116,YOUNG SINGLES/COUPLES,Mainstream
66542,249118,RETIREES,Premium
66543,249119,YOUNG SINGLES/COUPLES,Premium
66544,249120,YOUNG SINGLES/COUPLES,Mainstream
66545,249121,OLDER SINGLES/COUPLES,Budget
66546,249122,RETIREES,Mainstream
66547,249124,RETIREES,Mainstream
66548,249126,OLDER SINGLES/COUPLES,Budget
66549,249127,YOUNG SINGLES/COUPLES,Budget
66550,249128,OLDER FAMILIES,Mainstream
66551,249129,YOUNG SINGLES/COUPLES,Mainstream
66552,249130,YOUNG FAMILIES,Mainstream
66553,249131,OLDER SINGLES/COUPLES,Budget
66554,249132,YOUNG SINGLES/COUPLES,Mainstream
66555,249135,NEW FAMILIES,Premium
66556,249136,OLDER FAMILIES,Mainstream
66557,249137,YOUNG FAMILIES,Premium
66558,249138,OLDER SINGLES/COUPLES,Budget
66559,249139,YOUNG SINGLES/COUPLES,Premium
66560,249141,YOUNG FAMILIES,Mainstream
66561,249144,OLDER SINGLES/COUPLES,Premium
66562,249146,YOUNG FAMILIES,Mainstream
66563,249148,OLDER SINGLES/COUPLES,Premium
66564,249150,YOUNG SINGLES/COUPLES,Mainstream
66565,249151,RETIREES,Budget
66566,249153,NEW FAMILIES,Budget
66567,249154,YOUNG SINGLES/COUPLES,Budget
66568,249158,NEW FAMILIES,Mainstream
66569,249159,RETIREES,Mainstream
66570,249160,OLDER SINGLES/COUPLES,Mainstream
66571,249161,OLDER SINGLES/COUPLES,Mainstream
66572,249162,OLDER SINGLES/COUPLES,Budget
66573,249163,OLDER FAMILIES,Premium
66574,249164,RETIREES,Mainstream
66575,249168,RETIREES,Budget
66576,249169,RETIREES,Mainstream
66577,249171,RETIREES,Budget
66578,249172,YOUNG FAMILIES,Mainstream
66579,249173,RETIREES,Premium
66580,249174,MIDAGE SINGLES/COUPLES,Budget
66581,249176,YOUNG SINGLES/COUPLES,Premium
66582,249177,OLDER SINGLES/COUPLES,Mainstream
66583,249178,YOUNG FAMILIES,Budget
66584,249179,YOUNG SINGLES/COUPLES,Mainstream
66585,249180,YOUNG SINGLES/COUPLES,Budget
66586,249182,OLDER SINGLES/COUPLES,Mainstream
66587,249183,OLDER SINGLES/COUPLES,Budget
66588,249185,OLDER FAMILIES,Mainstream
66589,249188,OLDER SINGLES/COUPLES,Mainstream
66590,249189,YOUNG SINGLES/COUPLES,Mainstream
66591,249191,YOUNG SINGLES/COUPLES,Budget
66592,249192,YOUNG SINGLES/COUPLES,Mainstream
66593,249193,YOUNG SINGLES/COUPLES,Mainstream
66594,249196,MIDAGE SINGLES/COUPLES,Mainstream
66595,249202,RETIREES,Mainstream
66596,249204,MIDAGE SINGLES/COUPLES,Budget
66597,249205,YOUNG SINGLES/COUPLES,Mainstream
66598,249206,YOUNG SINGLES/COUPLES,Mainstream
66599,249207,MIDAGE SINGLES/COUPLES,Budget
66600,249208,MIDAGE SINGLES/COUPLES,Mainstream
66601,249209,YOUNG FAMILIES,Budget
66602,249210,YOUNG SINGLES/COUPLES,Premium
66603,249212,OLDER FAMILIES,Budget
66604,249214,MIDAGE SINGLES/COUPLES,Mainstream
66605,249215,RETIREES,Budget
66606,249216,RETIREES,Mainstream
66607,249217,OLDER SINGLES/COUPLES,Mainstream
66608,249219,OLDER FAMILIES,Premium
66609,249222,OLDER FAMILIES,Premium
66610,249223,RETIREES,Mainstream
66611,249224,OLDER SINGLES/COUPLES,Mainstream
66612,249225,YOUNG SINGLES/COUPLES,Budget
66613,249228,RETIREES,Premium
66614,249229,RETIREES,Premium
66615,249231,YOUNG FAMILIES,Mainstream
66616,249232,YOUNG SINGLES/COUPLES,Budget
66617,249234,YOUNG SINGLES/COUPLES,Mainstream
66618,249236,YOUNG SINGLES/COUPLES,Premium
66619,249237,OLDER SINGLES/COUPLES,Mainstream
66620,249238,OLDER FAMILIES,Mainstream
66621,249239,YOUNG FAMILIES,Mainstream
66622,249240,YOUNG SINGLES/COUPLES,Premium
66623,249241,RETIREES,Mainstream
66624,249243,RETIREES,Budget
66625,249245,RETIREES,Mainstream
66626,249246,YOUNG SINGLES/COUPLES,Premium
66627,249247,YOUNG SINGLES/COUPLES,Premium
66628,249248,RETIREES,Budget
66629,249249,RETIREES,Premium
66630,249250,NEW FAMILIES,Budget
66631,249251,OLDER SINGLES/COUPLES,Mainstream
66632,249253,OLDER FAMILIES,Mainstream
66633,249254,YOUNG SINGLES/COUPLES,Premium
66634,249255,RETIREES,Mainstream
66635,249256,OLDER SINGLES/COUPLES,Budget
66636,249258,YOUNG FAMILIES,Premium
66637,249259,NEW FAMILIES,Mainstream
66638,249260,NEW FAMILIES,Premium
66639,249261,RETIREES,Premium
66640,249262,OLDER SINGLES/COUPLES,Budget
66641,249264,OLDER FAMILIES,Budget
66642,249265,RETIREES,Premium
66643,249266,YOUNG SINGLES/COUPLES,Mainstream
66644,249267,YOUNG SINGLES/COUPLES,Budget
66645,249269,MIDAGE SINGLES/COUPLES,Premium
66646,249270,YOUNG FAMILIES,Budget
66647,249272,RETIREES,Mainstream
66648,249273,OLDER SINGLES/COUPLES,Mainstream
66649,249275,YOUNG SINGLES/COUPLES,Mainstream
66650,249276,OLDER SINGLES/COUPLES,Budget
66651,249277,NEW FAMILIES,Mainstream
66652,249278,RETIREES,Mainstream
66653,249279,OLDER SINGLES/COUPLES,Mainstream
66654,249280,YOUNG SINGLES/COUPLES,Budget
66655,249281,OLDER SINGLES/COUPLES,Budget
66656,249282,OLDER FAMILIES,Budget
66657,249283,OLDER SINGLES/COUPLES,Mainstream
66658,249286,YOUNG SINGLES/COUPLES,Premium
66659,249287,YOUNG SINGLES/COUPLES,Mainstream
66660,249288,RETIREES,Mainstream
66661,249289,OLDER SINGLES/COUPLES,Mainstream
66662,249291,RETIREES,Budget
66663,249293,YOUNG SINGLES/COUPLES,Mainstream
66664,249294,OLDER FAMILIES,Premium
66665,249295,RETIREES,Mainstream
66666,249297,YOUNG FAMILIES,Premium
66667,249298,YOUNG FAMILIES,Mainstream
66668,249299,YOUNG SINGLES/COUPLES,Mainstream
66669,249300,RETIREES,Premium
66670,249301,YOUNG SINGLES/COUPLES,Mainstream
66671,249302,YOUNG SINGLES/COUPLES,Mainstream
66672,249303,MIDAGE SINGLES/COUPLES,Mainstream
66673,249309,YOUNG SINGLES/COUPLES,Mainstream
66674,249312,YOUNG SINGLES/COUPLES,Mainstream
66675,249313,YOUNG FAMILIES,Budget
66676,249315,YOUNG SINGLES/COUPLES,Premium
66677,249316,OLDER SINGLES/COUPLES,Mainstream
66678,249317,NEW FAMILIES,Budget
66679,249318,YOUNG FAMILIES,Budget
66680,249320,OLDER FAMILIES,Mainstream
66681,249321,RETIREES,Premium
66682,249322,YOUNG SINGLES/COUPLES,Premium
66683,249324,YOUNG SINGLES/COUPLES,Budget
66684,249326,OLDER FAMILIES,Budget
66685,249328,OLDER FAMILIES,Budget
66686,249329,OLDER FAMILIES,Budget
66687,249330,OLDER SINGLES/COUPLES,Mainstream
66688,249331,MIDAGE SINGLES/COUPLES,Premium
66689,249333,YOUNG SINGLES/COUPLES,Budget
66690,249334,RETIREES,Premium
66691,249335,OLDER SINGLES/COUPLES,Budget
66692,249336,RETIREES,Premium
66693,249337,YOUNG SINGLES/COUPLES,Premium
66694,249338,YOUNG FAMILIES,Premium
66695,249339,OLDER SINGLES/COUPLES,Premium
66696,249341,OLDER SINGLES/COUPLES,Budget
66697,249342,MIDAGE SINGLES/COUPLES,Premium
66698,249346,YOUNG SINGLES/COUPLES,Budget
66699,249347,RETIREES,Mainstream
66700,249349,YOUNG FAMILIES,Premium
66701,249350,YOUNG SINGLES/COUPLES,Premium
66702,249351,YOUNG SINGLES/COUPLES,Mainstream
66703,249352,YOUNG SINGLES/COUPLES,Mainstream
66704,249354,YOUNG SINGLES/COUPLES,Premium
66705,249355,YOUNG SINGLES/COUPLES,Mainstream
66706,249356,OLDER SINGLES/COUPLES,Mainstream
66707,249358,OLDER FAMILIES,Mainstream
66708,249359,RETIREES,Premium
66709,249363,OLDER FAMILIES,Budget
66710,249365,OLDER FAMILIES,Mainstream
66711,249367,MIDAGE SINGLES/COUPLES,Mainstream
66712,249368,RETIREES,Mainstream
66713,249369,YOUNG SINGLES/COUPLES,Budget
66714,249370,OLDER SINGLES/COUPLES,Budget
66715,249371,YOUNG SINGLES/COUPLES,Budget
66716,249373,OLDER FAMILIES,Budget
66717,249374,YOUNG FAMILIES,Budget
66718,249375,YOUNG FAMILIES,Premium
66719,249377,YOUNG FAMILIES,Premium
66720,249378,NEW FAMILIES,Premium
66721,249379,YOUNG FAMILIES,Mainstream
66722,249380,NEW FAMILIES,Premium
66723,249383,OLDER FAMILIES,Budget
66724,249384,OLDER SINGLES/COUPLES,Premium
66725,249385,MIDAGE SINGLES/COUPLES,Mainstream
66726,249386,OLDER SINGLES/COUPLES,Mainstream
66727,249387,RETIREES,Budget
66728,249390,NEW FAMILIES,Premium
66729,249391,YOUNG SINGLES/COUPLES,Mainstream
66730,249392,RETIREES,Premium
66731,249393,MIDAGE SINGLES/COUPLES,Premium
66732,249394,NEW FAMILIES,Premium
66733,249395,MIDAGE SINGLES/COUPLES,Mainstream
66734,249396,NEW FAMILIES,Mainstream
66735,249398,YOUNG FAMILIES,Premium
66736,249399,OLDER SINGLES/COUPLES,Premium
66737,249400,RETIREES,Mainstream
66738,249401,YOUNG SINGLES/COUPLES,Mainstream
66739,249402,OLDER FAMILIES,Mainstream
66740,249403,YOUNG FAMILIES,Budget
66741,249406,RETIREES,Mainstream
66742,249407,OLDER SINGLES/COUPLES,Mainstream
66743,249408,YOUNG SINGLES/COUPLES,Mainstream
66744,249410,OLDER SINGLES/COUPLES,Mainstream
66745,249411,YOUNG FAMILIES,Budget
66746,249412,MIDAGE SINGLES/COUPLES,Premium
66747,249413,NEW FAMILIES,Mainstream
66748,249414,RETIREES,Mainstream
66749,249415,RETIREES,Mainstream
66750,249416,YOUNG FAMILIES,Budget
66751,249419,OLDER SINGLES/COUPLES,Budget
66752,249420,OLDER FAMILIES,Budget
66753,249421,YOUNG SINGLES/COUPLES,Premium
66754,249422,OLDER FAMILIES,Mainstream
66755,249423,RETIREES,Mainstream
66756,249425,OLDER FAMILIES,Budget
66757,249426,MIDAGE SINGLES/COUPLES,Premium
66758,249428,OLDER FAMILIES,Budget
66759,249429,YOUNG SINGLES/COUPLES,Premium
66760,249435,RETIREES,Budget
66761,249440,OLDER FAMILIES,Budget
66762,249441,YOUNG FAMILIES,Budget
66763,249442,OLDER SINGLES/COUPLES,Premium
66764,249443,MIDAGE SINGLES/COUPLES,Premium
66765,249444,YOUNG FAMILIES,Budget
66766,249445,YOUNG SINGLES/COUPLES,Premium
66767,249446,OLDER SINGLES/COUPLES,Mainstream
66768,249447,RETIREES,Budget
66769,249448,YOUNG SINGLES/COUPLES,Budget
66770,249451,OLDER FAMILIES,Mainstream
66771,249452,YOUNG SINGLES/COUPLES,Mainstream
66772,249455,RETIREES,Budget
66773,249456,RETIREES,Mainstream
66774,249460,RETIREES,Mainstream
66775,249462,YOUNG SINGLES/COUPLES,Premium
66776,249464,YOUNG SINGLES/COUPLES,Budget
66777,249465,YOUNG FAMILIES,Mainstream
66778,249466,RETIREES,Mainstream
66779,249467,YOUNG FAMILIES,Premium
66780,249469,RETIREES,Budget
66781,249470,YOUNG SINGLES/COUPLES,Mainstream
